W,K,grid_strategy,interp_method,collapse_method,mae,mse,rmse,max_err,q_mean
10.0,128,exponential_decay,lanczos,gaussian,4.373612479171089,36.35844168256923,6.029796155971546,17.98450417953387,-4.7629328182896
10.0,128,linear_decay,linear,ls,0.1549386655209679,0.06517004330062245,0.2552842402120085,1.5786648065887476,-1.6502136764994029
10.0,128,linear_decay,linear,gaussian,0.04585745149093771,0.00245697160382908,0.04956784848900626,0.11040459808851999,-1.706038769567035
10.0,128,linear_decay,polar,ls,0.1025015995964175,0.041994354191460595,0.20492524049384594,1.5786648065887476,-1.6430031643303364
10.0,128,linear_decay,polar,gaussian,1.9927022994655394e-15,5.171751551376213e-30,2.2741485332704662e-15,3.552713678800501e-15,-1.675271121045415
10.0,128,linear_decay,pchip,ls,0.11086022773615033,0.04252042285741834,0.20620480803661767,1.5786648065887476,-1.621583897075343
10.0,128,linear_decay,pchip,gaussian,0.07053198815233853,0.006888688439481881,0.0829981231081877,0.1985403689962304,-1.6835131183492098
10.0,128,linear_decay,lanczos,ls,7.372387961364116,85.65785139154374,9.255152694123622,22.742659325540128,-0.22639169203638645
10.0,128,linear_decay,lanczos,gaussian,4.538444967963329,40.33169142330461,6.3507236928797814,18.955158657658053,-5.148416483767607
10.0,128,quadratic_decay,linear,ls,0.0007418293722124827,1.3886137481387851e-06,0.001178394563861691,0.006868560660155509,-1.6751876624222624
10.0,128,quadratic_decay,linear,gaussian,0.041186245439846794,0.0029985758408797207,0.05475925347262982,0.19259854000291554,-1.6827319834471048
10.0,128,quadratic_decay,polar,ls,0.0004382101109043522,7.729716543336537e-07,0.0008791880653953701,0.006868560660155509,-1.6751336440629478
10.0,128,quadratic_decay,polar,gaussian,2.1919503249516006e-15,6.185109122541371e-30,2.4869879618810725e-15,3.552713678800501e-15,-1.675271121045415
10.0,128,quadratic_decay,pchip,ls,0.0005840302068262247,8.206626290464892e-07,0.0009059043156131277,0.006868560660155509,-1.6748478604280173
10.0,128,quadratic_decay,pchip,gaussian,0.08027663414875243,0.011055835366501145,0.10514673255266255,0.26641073288482353,-1.6571743264245564
10.0,128,quadratic_decay,lanczos,ls,4.7789700975545175,46.477415798334,6.8174346933677334,20.428622266314875,-0.780206036434114
10.0,128,quadratic_decay,lanczos,gaussian,4.335450557403315,36.156793666497784,6.013051942773967,22.23198368462674,-4.7852970487510165
10.0,256,uniform,linear,ls,4.08337653559642,35.319051810069546,5.942983409876688,21.11469664601759,-0.4462426698956251
10.0,256,uniform,linear,fft,10.888754709532714,184.7715963522936,13.593071630514334,39.9994749540205,1.1211407400767697
10.0,256,uniform,linear,gaussian,0.009933732181997043,0.00011362708458659069,0.010659600582882582,0.014925059606231805,-1.684909510993088
10.0,256,uniform,polar,ls,3.2549764844761873,31.490467262220182,5.6116367721209635,21.11469664601759,-0.551971059298854
10.0,256,uniform,polar,fft,11.0995150382414,191.06792315467777,13.822732116143964,39.9994749540205,1.6753755690156231
10.0,256,uniform,polar,gaussian,3.179819370776234e-14,1.2109902979958487e-27,3.4799285883417904e-14,5.240252676230739e-14,-1.6752711210453815
10.0,256,uniform,pchip,ls,3.872630947627989,32.420863320770394,5.69393214929458,21.11469664601759,-0.1742480709023979
10.0,256,uniform,pchip,fft,10.710110886151671,182.74291735634674,13.518243871019147,39.9994749540205,-1.6051588731111393
10.0,256,uniform,pchip,gaussian,0.03579868443069621,0.002123487723313627,0.04608131642340122,0.13396346853836683,-1.6692786954755607
10.0,256,uniform,lanczos,ls,3.2547755076361344,31.363449119335694,5.60030794861637,21.11469664601759,-0.5299888123795227
10.0,256,uniform,lanczos,fft,11.07600559612525,190.18216003033677,13.790654807888448,39.9994749540205,1.6808081288202144
10.0,256,uniform,lanczos,gaussian,0.004367936833332752,3.7420314954498263e-05,0.006117214640218068,0.018130524889120814,-1.6759260229780617
10.0,256,two_density_regions,linear,ls,0.840658314636281,1.945923196241105,1.3949635107203002,8.401749514257148,-1.4366328413203329
10.0,256,two_density_regions,linear,gaussian,0.00020004256714778278,5.1776287865474584e-08,0.00022754403500306174,0.0003817326827570966,-1.6754696316129818
10.0,256,two_density_regions,polar,ls,0.60118928744765,1.3910972198866538,1.1794478453440211,8.401749514257148,-1.4826336347296425
10.0,256,two_density_regions,polar,gaussian,2.276993408637888e-15,8.202904384531922e-30,2.8640712952948503e-15,7.105427357601002e-15,-1.675271121045415
10.0,256,two_density_regions,pchip,ls,0.7022373141801879,1.5231692162305634,1.2341674182340756,8.401749514257148,-1.3167876467659303
10.0,256,two_density_regions,pchip,gaussian,0.00029859525139406656,1.5261395054662895e-07,0.0003906583552755898,0.0013287133780135463,-1.6752256492395863
10.0,256,two_density_regions,lanczos,ls,5.789982346893201,66.54699454357332,8.157634126606398,22.26877499624429,0.02761903913203155
10.0,256,two_density_regions,lanczos,gaussian,4.160664823859123,30.474477505264765,5.520369326889711,17.12394013500563,-3.8984790718633957
10.0,256,three_density_regions,linear,ls,0.3214318652002348,0.2923274202714055,0.5406731177628545,3.4158246441323072,-1.5848096355376637
10.0,256,three_density_regions,linear,gaussian,0.00709064298886453,0.00013324004811660244,0.011542965308645887,0.027134344635427965,-1.6823229163354452
10.0,256,three_density_regions,polar,ls,0.2271764627290592,0.20432037803170824,0.45201811692863403,3.4158246441323072,-1.6034266450772392
10.0,256,three_density_regions,polar,gaussian,2.7232290496688923e-15,8.846939466585563e-30,2.9743805181223138e-15,5.329070518200751e-15,-1.6752711210454156
10.0,256,three_density_regions,pchip,ls,0.26271731802667725,0.22671660130172533,0.47614766753783994,3.4158246441323072,-1.5501698028450746
10.0,256,three_density_regions,pchip,gaussian,0.0013054158908112259,9.107693611168404e-06,0.003017895560016682,0.0159589032042895,-1.6745258517102954
10.0,256,three_density_regions,lanczos,ls,5.900016516400557,62.718847722685574,7.919523200463875,21.682884340491746,0.07668001908204493
10.0,256,three_density_regions,lanczos,gaussian,4.096156794127088,29.223235098857266,5.405851930903886,13.711828666527047,-4.193538336290318
10.0,256,four_density_regions,linear,ls,0.12957908778465,0.04796153188335642,0.21900121434219588,1.4062872019662152,-1.638916345051924
10.0,256,four_density_regions,linear,gaussian,0.00626368500499279,7.314015817800662e-05,0.008552201949089289,0.029737785574486253,-1.675485845535874
10.0,256,four_density_regions,polar,ls,0.09120425118674522,0.03326278397321881,0.18238087611703924,1.4062872019662152,-1.6465660258932366
10.0,256,four_density_regions,polar,gaussian,0.00492973861949458,3.988880146036265e-05,0.006315758185709982,0.017344662852011083,-1.6738796936477116
10.0,256,four_density_regions,pchip,ls,0.10645177361313997,0.03757474851648301,0.19384207106942242,1.4062872019662152,-1.6254037442588554
10.0,256,four_density_regions,pchip,gaussian,0.006362964622405525,8.026883567851616e-05,0.008959287676959377,0.034648045370998304,-1.6748469227974863
10.0,256,four_density_regions,lanczos,ls,5.838212914417344,61.608867261505495,7.849131624677057,21.603314262063073,0.07608595681621172
10.0,256,four_density_regions,lanczos,gaussian,4.139440865461251,30.00187533498701,5.477396766255573,14.726060241235096,-4.058522437402685
10.0,256,exponential_decay,linear,ls,0.8134125698116089,1.865749901563573,1.3659245592504634,8.406131197166893,-1.4592288924993069
10.0,256,exponential_decay,linear,gaussian,0.0012605763782917508,1.6979773139579937e-06,0.001303064585489911,0.0019139866791428872,-1.6764531791627262
10.0,256,exponential_decay,polar,ls,0.5980346992754217,1.3796667158144724,1.1745921487114037,8.406131197166893,-1.483833380255787
10.0,256,exponential_decay,polar,gaussian,3.087848495416286e-14,1.1209393933437458e-27,3.3480432992178366e-14,5.262457136723242e-14,-1.6752711210453823
10.0,256,exponential_decay,pchip,ls,0.6729480351134,1.4732064719457327,1.2137571717381253,8.406131197166893,-1.3519276824370385
10.0,256,exponential_decay,pchip,gaussian,0.0015507515708779614,4.866336965870114e-06,0.002205977553346841,0.00736100730376954,-1.6742782716522562
10.0,256,exponential_decay,lanczos,ls,7.289864470119734,90.23250041202111,9.49907892440215,22.494013128572675,1.5759346229807263
10.0,256,exponential_decay,lanczos,gaussian,3.906043060691807,25.89632836983509,5.088843519881024,11.937214032393324,-4.2839355756487425
10.0,256,linear_decay,linear,ls,0.009817702059111392,0.0002632898948914908,0.016226210121019966,0.10134069896984954,-1.673700688090438
10.0,256,linear_decay,linear,gaussian,0.002848882488193589,1.0200315782181408e-05,0.0031937933217698056,0.007101323581510499,-1.6781164557791777
10.0,256,linear_decay,polar,ls,0.006472133897701911,0.00016854380483734946,0.012982442175390171,0.10134069896984954,-1.6732402444310484
10.0,256,linear_decay,polar,gaussian,3.5920747857668784e-14,1.3837135173663227e-27,3.7198299925753635e-14,5.3734794391857577e-14,-1.6752711210453772
10.0,256,linear_decay,pchip,ls,0.0075702458738099,0.00017580288305034332,0.013259067955566988,0.10134069896984954,-1.6710111694024803
10.0,256,linear_decay,pchip,gaussian,0.0046575729805981275,3.287020230368069e-05,0.005733254076323558,0.0131114985261509,-1.6734646208294575
10.0,256,linear_decay,lanczos,ls,5.6054012568649005,51.768042237574534,7.195001197885553,19.322510766454272,-0.5313841545989507
10.0,256,linear_decay,lanczos,gaussian,3.7625580342671503,23.718082214377816,4.87012137573365,10.77113330062799,-4.340002572234564
10.0,256,quadratic_decay,linear,ls,1.1591804854676368e-05,3.390679604198872e-10,1.8413798098705414e-05,0.00010733353411751523,-1.6752698170072593
10.0,256,quadratic_decay,linear,gaussian,0.003256980313711477,1.4486041413799092e-05,0.003806053259453826,0.008597220873387101,-1.676722050789423
10.0,256,quadratic_decay,polar,ls,6.84733404010851e-06,1.8873571191951242e-10,1.3738111657702904e-05,0.00010733353411751523,-1.675268972909515
10.0,256,quadratic_decay,polar,gaussian,5.7644999884587375e-15,4.109391337719912e-29,6.410453445521551e-15,1.4210854715202004e-14,-1.6752711210454074
10.0,256,quadratic_decay,pchip,ls,9.12678649626771e-06,2.004099066328028e-10,1.4156620593658742e-05,0.00010733353411751523,-1.6752645070960417
10.0,256,quadratic_decay,pchip,gaussian,0.007542518956898881,0.00012350256554606584,0.011113170814221559,0.031158704355568556,-1.6725696807016335
10.0,256,quadratic_decay,lanczos,ls,6.852939488978556,77.10846264063315,8.781142445071321,20.36296466211251,1.166630533068051
10.0,256,quadratic_decay,lanczos,gaussian,4.133314215637692,28.65339244992543,5.352886366244424,11.581643713118908,-4.592538126410258
10.0,512,uniform,linear,ls,1.6868059631222199,7.454505720074647,2.730294072087226,14.993788470720927,-1.1893089264653678
10.0,512,uniform,linear,fft,11.049309089054649,189.5207756909789,13.766654484332019,39.99965022120571,1.5490333370248233
10.0,512,uniform,linear,gaussian,0.001007120788991453,1.147084993585485e-06,0.001071020538358385,0.0019411542248235492,-1.6762782418344049
10.0,512,uniform,polar,ls,1.2324514464244138,5.559118832037598,2.3577783678788804,14.993788470720927,-1.2717106793555146
10.0,512,uniform,polar,fft,11.099560874835467,191.0671171713527,13.822702961843342,39.99965022120571,1.6753196442092848
10.0,512,uniform,polar,gaussian,3.3572996234928116e-14,1.213913278277376e-27,3.4841258276321996e-14,5.1736392947532295e-14,-1.6752711210453797
10.0,512,uniform,pchip,ls,1.474429374771184,5.870533657202149,2.4229184173640985,14.993788470720927,-0.9969069732640667
10.0,512,uniform,pchip,fft,11.275430802954336,197.1161185154319,14.039804789078511,39.99965022120571,0.9741962308265327
10.0,512,uniform,pchip,gaussian,0.0018214253516317634,7.641093422228573e-06,0.0027642527782799774,0.009931507697350739,-1.6758948140845205
10.0,512,uniform,lanczos,ls,1.4109996704603394,5.926306304640932,2.434400604798013,14.993788470720927,-1.0447849453737237
10.0,512,uniform,lanczos,fft,11.040798984119858,189.18271829782722,13.754370879754088,39.99965022120571,1.289414358942814
10.0,512,uniform,lanczos,gaussian,0.0004269217440559003,3.750180315716151e-07,0.0006123871582353888,0.002177270789780472,-1.6751430258561923
10.0,512,two_density_regions,linear,ls,0.22371702114890116,0.14230118631437147,0.3772282946895308,2.403265734414884,-1.6124096182007042
10.0,512,two_density_regions,linear,gaussian,1.0106050177437783e-05,1.6149017633906844e-10,1.2707878514491253e-05,2.8472873211171645e-05,-1.6752775636905415
10.0,512,two_density_regions,polar,ls,0.1577805547669257,0.09906394732727915,0.3147442570203294,2.403265734414884,-1.6254951671322062
10.0,512,two_density_regions,polar,gaussian,3.123205398007182e-15,1.1851579177754859e-29,3.4426122607338254e-15,7.105427357601002e-15,-1.6752711210454163
10.0,512,two_density_regions,pchip,ls,0.1834245365593068,0.11110545158150509,0.33332484393081935,2.403265734414884,-1.5886638937568909
10.0,512,two_density_regions,pchip,gaussian,2.3724275629969076e-05,7.455594843901643e-10,2.7304935165463484e-05,5.6581465916138995e-05,-1.6752719805240435
10.0,512,two_density_regions,lanczos,ls,5.930753413737331,57.42908907998709,7.578198273995415,22.876928365580017,0.01702761072061199
10.0,512,two_density_regions,lanczos,gaussian,4.162995051873944,30.556809944834114,5.5278214465405915,17.126089290715775,-3.915532601167223
10.0,512,three_density_regions,linear,ls,0.08170439980257746,0.01911292920519051,0.1382495179202825,0.8912684655633214,-1.652365688022189
10.0,512,three_density_regions,linear,gaussian,0.008832440619450904,0.00012715861090043776,0.011276462694499449,0.030792295789751734,-1.6729512816975054
10.0,512,three_density_regions,polar,ls,0.05744938567679873,0.013230278541401793,0.1150229478904179,0.8912684655633214,-1.6572114218442624
10.0,512,three_density_regions,polar,gaussian,0.008751854736692837,0.00012571971920048537,0.011212480510595564,0.030792295789751734,-1.6728008946497985
10.0,512,three_density_regions,pchip,ls,0.06719581469980355,0.014995535062010047,0.12245625774949212,0.8912684655633214,-1.6439149681601957
10.0,512,three_density_regions,pchip,gaussian,0.00865517087255048,0.00012276545225989546,0.0110799572318622,0.030792295789751734,-1.6725801775699625
10.0,512,three_density_regions,lanczos,ls,5.932046841881102,64.16958850966128,8.010592269592884,22.170156812201117,0.06417389696824422
10.0,512,three_density_regions,lanczos,gaussian,4.0989066665435905,29.25235240687105,5.408544388915658,13.780262392281491,-4.180557473308081
10.0,512,four_density_regions,linear,ls,0.0323897249720051,0.0030108373424925635,0.054871097514926415,0.35517229682534435,-1.666197972598345
10.0,512,four_density_regions,linear,gaussian,0.04317559600884927,0.0030569717320782785,0.05528988815396789,0.15204408116862567,-1.6875417220244986
10.0,512,four_density_regions,polar,ls,0.02275080640625972,0.0020801184395000416,0.045608315464397954,0.35517229682534435,-1.6681279954075963
10.0,512,four_density_regions,polar,gaussian,0.0432143066254841,0.003065196347182142,0.055364215402930995,0.15204408116862567,-1.6874684351124989
10.0,512,four_density_regions,pchip,ls,0.026664933935808703,0.00236534148666895,0.04863477651505094,0.35517229682534435,-1.6628742617443235
10.0,512,four_density_regions,pchip,gaussian,0.04318066001141091,0.0030574622273768087,0.05529432364517002,0.15204408116862567,-1.6874947083036822
10.0,512,four_density_regions,lanczos,ls,5.870700655544189,62.72005205215122,7.919599235576963,22.083560602559945,0.08983760938583871
10.0,512,four_density_regions,lanczos,gaussian,4.143306606189739,30.190411676081645,5.494580209268188,14.847340438063606,-4.0914234600226616
10.0,512,exponential_decay,linear,ls,0.20992626504576345,0.12810635277740662,0.3579194780637212,2.3262664454896793,-1.6199504888383522
10.0,512,exponential_decay,linear,gaussian,7.095622533038519e-05,5.163265935659499e-09,7.185586918032165e-05,0.00011553638958083923,-1.6753402286885102
10.0,512,exponential_decay,polar,ls,0.1523675482926846,0.09247004909073299,0.3040888835369241,2.3262664454896793,-1.627224389596169
10.0,512,exponential_decay,polar,gaussian,3.356951753611762e-14,1.2790517377841204e-27,3.5763832817304694e-14,5.417888360170764e-14,-1.6752711210453797
10.0,512,exponential_decay,pchip,ls,0.17283312117119648,0.1006108472692032,0.31719212989795825,2.3262664454896793,-1.5965237497931506
10.0,512,exponential_decay,pchip,gaussian,6.932297995171529e-05,6.58209589206608e-09,8.113011704703796e-05,0.00027351291690358437,-1.6752326090425207
10.0,512,exponential_decay,lanczos,ls,8.265374702845552,118.13269636922064,10.86888662049709,23.360024569795627,2.587423901407481
10.0,512,exponential_decay,lanczos,gaussian,3.915093554722972,25.97855497768755,5.096916222353233,11.94054165556756,-4.2900256998677575
10.0,512,linear_decay,linear,ls,0.0006141345925094485,1.0306473681160713e-06,0.001015208041790485,0.0063443884906462245,-1.6751729524001517
10.0,512,linear_decay,linear,gaussian,0.00017014274098752232,3.277014614193626e-08,0.00018102526382230813,0.0002893908129379952,-1.6754412637864007
10.0,512,linear_decay,polar,ls,0.00040476704846767984,6.594920988099316e-07,0.0008120911887281696,0.0063443884906462245,-1.6751441360256492
10.0,512,linear_decay,polar,gaussian,3.6250558110850763e-14,1.3824127843412263e-27,3.7180812045209907e-14,5.1514348342607263e-14,-1.6752711210453772
10.0,512,linear_decay,pchip,ls,0.00047378170848347745,6.887586530337696e-07,0.0008299148468570554,0.0063443884906462245,-1.67500483434842
10.0,512,linear_decay,pchip,gaussian,0.00018222461906858975,5.0770538477842345e-08,0.00022532318672928968,0.0006496283739694242,-1.6752031388996655
10.0,512,linear_decay,lanczos,ls,5.649909559351501,54.697091612651285,7.395748211820849,20.613383007616402,-0.5358958405780168
10.0,512,linear_decay,lanczos,gaussian,3.7656359916476734,23.75007757441297,4.873405131364821,10.772243592240265,-4.345822810781186
10.0,512,quadratic_decay,linear,ls,1.8112212873977463e-07,8.278045940444919e-14,2.877159352633239e-07,1.677089478846483e-06,-1.6752711006698189
10.0,512,quadratic_decay,linear,gaussian,0.0002029388612242265,8.106107472361817e-08,0.00028471226654926227,0.0009108586663852947,-1.6754740599066376
10.0,512,quadratic_decay,polar,ls,1.0688795402025165e-07,4.6051427020561e-14,2.1459596226527888e-07,1.677089478846483e-06,-1.67527108743556
10.0,512,quadratic_decay,polar,gaussian,3.544979125062279e-14,1.3495553758927409e-27,3.6736295075752275e-14,5.1514348342607263e-14,-1.675271121045378
10.0,512,quadratic_decay,pchip,ls,1.4260639338159464e-07,4.89284154701756e-14,2.2119768414288518e-07,1.677089478846483e-06,-1.6752710177022994
10.0,512,quadratic_decay,pchip,gaussian,0.0003604206661806289,2.2825704370385555e-07,0.0004777625390336245,0.0013557214251163074,-1.675207765803792
10.0,512,quadratic_decay,lanczos,ls,4.6116655449966935,37.37542916677707,6.113544730087208,21.822796432868213,-1.4484764312723404
10.0,512,quadratic_decay,lanczos,gaussian,3.8653542464577924,25.224380106028605,5.022387888846161,11.570558611278422,-4.307225209650127
20.0,128,uniform,linear,ls,5.549512881555209,47.33487844295722,6.880034770475889,20.050862580642114,0.019166268671153414
20.0,128,uniform,linear,fft,19.503461536934324,2742.203923457102,52.36605697832425,214.97942502224407,-11.621855775421457
20.0,128,uniform,linear,gaussian,8.584137954884264,101.25159879925462,10.062385343409117,19.949113350295185,-1.809220949805802
20.0,128,uniform,polar,ls,5.59757949026135,47.90925259608194,6.921651002187407,20.050862580642114,0.041701375056214025
20.0,128,uniform,polar,fft,7.05888843337457,66.12938197222297,8.13199741590115,20.051704352574436,2.7196347763069935
20.0,128,uniform,polar,gaussian,9.180822669297415,101.55389784703641,10.077395390031912,19.949113350295185,-2.7317288706838645
20.0,128,uniform,pchip,ls,5.567603241579138,47.591955981802066,6.8986923385379395,20.050862580642114,0.021170811197744516
20.0,128,uniform,pchip,fft,26.611352051245426,10064.19718930014,100.32047243359722,491.7456653738663,20.48800115275889
20.0,128,uniform,pchip,gaussian,8.639842065764778,94.97338099924197,9.745428723213873,19.949113350295185,-1.48724499860645
20.0,128,uniform,lanczos,ls,5.586550739081616,47.811407444217494,6.914579339642976,20.050862580642114,0.02767178297703804
20.0,128,uniform,lanczos,fft,10.641647624003344,394.89042587303896,19.871850086819773,89.4719413036721,5.458214838376716
20.0,128,uniform,lanczos,gaussian,9.10110030510932,100.93828792865446,10.046804861678885,19.949113350295185,-2.6801884291108395
20.0,128,two_density_regions,linear,ls,4.9019585720554995,44.496781401983675,6.670590783580093,19.18335744460887,-0.24121903227429295
20.0,128,two_density_regions,linear,gaussian,0.022915124384120522,0.0007031819309488039,0.02651757777303206,0.04098483123570845,-1.6975338398736408
20.0,128,two_density_regions,polar,ls,4.181141886380084,43.80489234722771,6.61852644832879,19.18335744460887,-0.2635496176269607
20.0,128,two_density_regions,polar,gaussian,2.2202462091058805e-14,5.583898464063302e-28,2.363027393845298e-14,4.1744385725905886e-14,-1.6752711210453908
20.0,128,two_density_regions,pchip,ls,4.79359034230136,43.41660030513093,6.589127431240872,19.18335744460887,-0.022511595182887357
20.0,128,two_density_regions,pchip,gaussian,0.11393493539688807,0.02153175472644339,0.1467370257516602,0.3288579326595791,-1.575277464552252
20.0,128,two_density_regions,lanczos,ls,5.47013026591862,46.83326509960678,6.843483403911109,19.18335744460887,0.4560912894275093
20.0,128,two_density_regions,lanczos,gaussian,4.162921025771304,30.552579081854123,5.527438745192399,17.19406099610415,-3.910187831701106
20.0,128,three_density_regions,linear,ls,3.3237270359690445,25.49506942307081,5.049264245716479,21.402456947174304,-0.6879633922750705
20.0,128,three_density_regions,linear,gaussian,0.005585269745833216,3.371948810005011e-05,0.005806848379288899,0.007988242871906692,-1.6808563907912464
20.0,128,three_density_regions,polar,ls,2.5615107269502606,21.214378535649605,4.605906917822982,21.402456947174304,-0.8020611274461594
20.0,128,three_density_regions,polar,gaussian,2.257083409062943e-15,7.069208547465628e-30,2.6587983277160434e-15,4.440892098500626e-15,-1.675271121045415
20.0,128,three_density_regions,pchip,ls,2.90610768680538,21.988453850087097,4.689184774572985,21.402456947174304,-0.5194287028373259
20.0,128,three_density_regions,pchip,gaussian,0.011169007027528403,0.000228899451127374,0.015129423357397797,0.033966682380413005,-1.6794927133001047
20.0,128,three_density_regions,lanczos,ls,5.565159127715286,49.480872911608536,7.034264205416835,21.402456947174304,0.11967162361285394
20.0,128,three_density_regions,lanczos,gaussian,4.212474765102383,32.497090661991706,5.70062195396184,17.968251193007983,-4.310611460948896
20.0,128,four_density_regions,linear,ls,1.8085368646417765,8.70094840875743,2.9497370067105018,16.242169779228607,-1.1766900196963945
20.0,128,four_density_regions,linear,gaussian,0.005129112094551079,5.197134695828019e-05,0.0072091155461873535,0.018398223984833706,-1.6793232935763318
20.0,128,four_density_regions,polar,ls,1.361092401197551,6.738550202993438,2.595871761661858,16.242169779228607,-1.2283498010938272
